Factura	Fecha_Anno	Fecha_Mes	Fecha_Dia	FechaV_Anno	FechaV_Mes	FechaV_Dia	Cliente	Item	Cantidad	Moneda	Precio	Total	Almacen	Vendedor	TotalUSB	Impuesto	ImpuestoUSB	TipoCambio	Ganacia	GanaciaUSB
593623	2018	2	24	2018	2	24	C0881	295	2	CRC	999	1998	1	-1	3,4900000000000002	259,74000000000001	0,45000000000000001	1	7695000	13400
595421	2018	3	6	2018	4	6	C0084	295	6	CRC	996,84000000000003	5981,04	1	-1	10,44	777,53999999999996	1,3600000000000001	1	2295,54	40100
575089	2017	11	23	2018	1	23	C0369	295	6	CRC	694,99680000000001	4169,9799999999996	1	-1	7,3399999999999999	542,10000000000002	0,94999999999999996	1	4844800	0,85999999999999999
595928	2018	3	7	2018	4	7	C3923	295	6	CRC	996,84000000000003	5981,04	1	-1	10,460000000000001	777,53999999999996	1,3600000000000001	1	2295,54	40100
596503	2018	3	10	2018	4	10	C1337	295	1	CRC	996,84000000000003	996,84000000000003	1	-1	1,74	129,59	0,23000000000000001	1	3825900	0,67000000000000004
596930	2018	3	13	2018	4	13	C1337	295	1	CRC	996,84000000000003	996,84000000000003	1	-1	1,74	129,59	0,23000000000000001	1	3825900	0,67000000000000004
597689	2018	3	15	2018	3	15	C0712	295	1	CRC	996,84000000000003	996,84000000000003	1	-1	1,75	129,59	0,23000000000000001	1	3825900	0,67000000000000004
585655	2018	1	17	2018	2	17	C2329	293	4	CRC	921,13	3684,52	1	-1	6,4500000000000002	478,99000000000001	0,83999999999999997	1	1224,6800000000001	21500
585655	2018	1	17	2018	2	17	C2329	295	3	CRC	996,84000000000003	2990,52	1	-1	5,2300000000000004	388,76999999999998	0,68000000000000005	1	1147,77	20100
585808	2018	1	18	2018	2	18	C0627	295	6	CRC	996,84000000000003	5981,04	1	-1	10,48	777,53999999999996	1,3600000000000001	1	2295,54	40200
591533	2018	2	14	2018	3	14	C3923	295	6	CRC	996,84000000000003	5981,04	1	-1	10,44	777,53999999999996	1,3600000000000001	1	2295,54	40100
591653	2018	2	15	2018	2	15	C2985	295	3	CRC	695	2085	1	-1	3,6400000000000001	271,05000000000001	0,46999999999999997	1	2422500	0,41999999999999998
599922	2018	3	26	2018	4	26	C0026	295	12	CRC	996,84000000000003	11962,08	1	-1	21,079999999999998	1555,0699999999999	2,7400000000000002	1	4591,0799999999999	80900
538619	2017	5	31	2017	6	30	C3805	289	2	CRC	64410	128820	1	-1	222,06	16746,599999999999	28,870000000000001	1	32206,799999999999	555200
540329	2017	6	8	2017	9	8	C3023	289	1	CRC	64410,040000000001	64410,040000000001	1	-1	111,92	8373,3099999999995	14,550000000000001	1	16103,440000000001	279800
542971	2017	6	20	2017	7	5	C1626	290	1	CRC	36299,5	36299,5	1	-1	62,93	4718,9300000000003	8,1699999999999999	1	13655,799999999999	236700
521310	2017	3	13	2017	4	13	C3199	289	1	CRC	64410,040000000001	64410,040000000001	1	-1	113,43000000000001	8373,3099999999995	14,75	1	16103,440000000001	283600
521371	2017	3	13	2017	3	14	C0531	290	1	CRC	30192,189999999999	30192,189999999999	1	-1	53,170000000000002	3924,98	6,9100000000000001	1	-12537,809999999999	-220800
554235	2017	8	17	2017	9	17	C0053	290	1	CRC	36299,5	36299,5	1	62	62,799999999999997	4718,9300000000003	8,1699999999999999	1	12493,65	216100
606303	2018	4	26	2018	5	26	C0026	295	24	CRC	996,84000000000003	23924,16	1	-1	42,189999999999998	3110,1399999999999	5,4800000000000004	1	9182,1599999999999	161900
611739	2018	5	21	2018	6	21	C1337	295	4	CRC	996,84000000000003	3987,3600000000001	1	-1	7,0199999999999996	518,36000000000001	0,91000000000000003	1	1530,3599999999999	26900
613589	2018	5	28	2018	6	28	C0569	295	6	CRC	996,84000000000003	5981,04	1	-1	10,529999999999999	777,53999999999996	1,3700000000000001	1	2295,54	40400
613840	2018	5	29	2018	5	29	C0712	295	1	CRC	996,84000000000003	996,84000000000003	1	-1	1,75	129,59	0,23000000000000001	1	3825900	0,67000000000000004
615990	2018	6	6	2018	7	6	C0627	295	3	CRC	996,84000000000003	2990,52	1	-1	5,2400000000000002	388,76999999999998	0,68000000000000005	1	1147,77	20100
574404	2017	11	20	2017	11	20	C4012	289	1	CRC	64410,040000000001	64410,040000000001	1	-1	113,12	8373,3099999999995	14,710000000000001	1	16103,440000000001	282800
604779	2018	4	19	2018	5	19	C0545	291	1	CRC	45650	45650	1	-1	80,439999999999998	5934,5	10,460000000000001	1	11413	201100
619872	2018	6	22	2018	7	22	C2935	289	1	CRC	67975	67975	1	-1	119,11	8836,75	15,48	1	19668,400000000001	344600
620449	2018	6	26	2018	7	26	C2935	289	1	CRC	67975	67975	1	-1	119,12	8836,75	15,49	1	19668,400000000001	344700
626152	2018	7	20	2018	9	20	C0184	290	1	CRC	30192,189999999999	30192,189999999999	1	-1	52,969999999999999	3924,98	6,8899999999999997	1	6386,3400000000001	112000
17859	2018	11	19	2018	12	19	C0350	291	1	CRC	53587	53587	1	-1	88,609999999999999	6966,3100000000004	11,52	1	22157	366400
28300	2019	1	11	2019	2	11	C1357	290	1	CRC	34820	34820	8	-1	57,039999999999999	4526,6000000000004	7,4199999999999999	1	6964	114100
34217	2019	2	8	2019	3	8	C4241	289	2	CRC	55163,900000000001	110327,8	8	-1	179,36000000000001	14342,610000000001	23,32	1	29670,68	482400
36795	2019	2	20	2019	2	20	C0648	289	1	CRC	51183	51183	1	-1	83,549999999999997	6653,79	10,859999999999999	1	10854,440000000001	177200
71956	2019	7	30	2019	9	30	C0184	291	1	CRC	45370	45370	8	-1	79,049999999999997	5898,1000000000004	10,279999999999999	1	10512	183200
73697	2019	8	7	2019	9	7	C4557	290	2	CRC	32000	64000	8	-1	111,66	8320	14,52	1	14696	256400
73697	2019	8	7	2019	9	7	C4557	289	2	CRC	32500	65000	8	-1	113,40000000000001	8450	14,74	1	-15658	-273200
84760	2019	9	26	2019	10	26	C2000	289	2		0	0	1	-1	0	0	0	1	0	0
